DischargeAirTemperature,times
85.9969482422,2017-06-27 01:33:00
85.9969482422,2017-06-27 01:34:00
85.9547767639,2017-06-27 01:35:00
85.9126052856,2017-06-27 01:36:00
85.8704338074,2017-06-27 01:37:00
85.8282623291,2017-06-27 01:38:00
85.7860908508,2017-06-27 01:39:00
85.7439193726,2017-06-27 01:40:00
85.7017478943,2017-06-27 01:41:00
85.659576416,2017-06-27 01:42:00
85.6076660156,2017-06-27 01:43:00
85.5038757324,2017-06-27 01:44:00
85.451965332,2017-06-27 01:45:00
85.4000854492,2017-06-27 01:46:00
85.4000854492,2017-06-27 01:47:00
85.296295166,2017-06-27 01:48:00
85.1925354004,2017-06-27 01:49:00
85.1665878296,2017-06-27 01:50:00
85.1406402588,2017-06-27 01:51:00
85.114692688,2017-06-27 01:52:00
85.0887451172,2017-06-27 01:53:00
85.0368347168,2017-06-27 01:54:00
84.984954834,2017-06-27 01:55:00
84.8811340332,2017-06-27 01:56:00
84.9330444336,2017-06-27 01:57:00
84.8551839193,2017-06-27 01:58:00
84.7773234049,2017-06-27 01:59:00
84.6994628906,2017-06-27 02:00:00
84.6475830078,2017-06-27 02:01:00
84.6475830078,2017-06-27 02:02:00
84.5956726074,2017-06-27 02:03:00
84.543762207,2017-06-27 02:04:00
84.4918692452,2017-06-27 02:05:00
84.4399762835,2017-06-27 02:06:00
84.3880833217,2017-06-27 02:07:00
84.3361903599,2017-06-27 02:08:00
84.2842973981,2017-06-27 02:09:00
84.2324044364,2017-06-27 02:10:00
84.1805114746,2017-06-27 02:11:00
83.9729309082,2017-06-27 02:12:00
84.024810791,2017-06-27 02:13:00
84.024810791,2017-06-27 02:14:00
83.9729309082,2017-06-27 02:15:00
83.9210510254,2017-06-27 02:16:00
83.8691482544,2017-06-27 02:17:00
83.8172454834,2017-06-27 02:18:00
83.7653427124,2017-06-27 02:19:00
83.7134399414,2017-06-27 02:20:00
83.6355895996,2017-06-27 02:21:00
83.5836791992,2017-06-27 02:22:00
83.5317687988,2017-06-27 02:23:00
83.4539337158,2017-06-27 02:24:00
83.3760986328,2017-06-27 02:25:00
83.3241882324,2017-06-27 02:26:00
83.2723083496,2017-06-27 02:27:00
83.2723083496,2017-06-27 02:28:00
83.2203979492,2017-06-27 02:29:00
83.1425628662,2017-06-27 02:30:00
83.0647277832,2017-06-27 02:31:00
83.0647277832,2017-06-27 02:32:00
83.0647277832,2017-06-27 02:33:00
83.0128173828,2017-06-27 02:34:00
82.9609375,2017-06-27 02:35:00
82.9263407389,2017-06-27 02:36:00
82.8917439779,2017-06-27 02:37:00
82.8571472168,2017-06-27 02:38:00
82.8571472168,2017-06-27 02:39:00
82.8571472168,2017-06-27 02:40:00
82.8571472168,2017-06-27 02:41:00
82.7533569336,2017-06-27 02:42:00
82.7403717041,2017-06-27 02:43:00
82.7273864746,2017-06-27 02:44:00
82.7144012451,2017-06-27 02:45:00
82.7014160156,2017-06-27 02:46:00
82.6495361328,2017-06-27 02:47:00
82.5976257324,2017-06-27 02:48:00
82.5976257324,2017-06-27 02:49:00
82.571685791,2017-06-27 02:50:00
82.5457458496,2017-06-27 02:51:00
82.5197753906,2017-06-27 02:52:00
82.4159851074,2017-06-27 02:53:00
82.4678955078,2017-06-27 02:54:00
82.4159851074,2017-06-27 02:55:00
82.3121948242,2017-06-27 02:56:00
82.3121948242,2017-06-27 02:57:00
82.2603149414,2017-06-27 02:58:00
82.208404541,2017-06-27 02:59:00
82.208404541,2017-06-27 03:00:00
82.1565246582,2017-06-27 03:01:00
82.1565246582,2017-06-27 03:02:00
82.052734375,2017-06-27 03:03:00
82.1046142578,2017-06-27 03:04:00
82.052734375,2017-06-27 03:05:00
81.9489440918,2017-06-27 03:06:00
82.0008239746,2017-06-27 03:07:00
81.9489440918,2017-06-27 03:08:00
81.9489440918,2017-06-27 03:09:00
81.8451538086,2017-06-27 03:10:00
81.8451538086,2017-06-27 03:11:00
81.8451538086,2017-06-27 03:12:00
81.8451538086,2017-06-27 03:13:00
81.7413635254,2017-06-27 03:14:00
81.7932434082,2017-06-27 03:15:00
81.7413635254,2017-06-27 03:16:00
81.6894226074,2017-06-27 03:17:00
81.6894226074,2017-06-27 03:18:00
81.6375427246,2017-06-27 03:19:00
81.6375427246,2017-06-27 03:20:00
81.5856323242,2017-06-27 03:21:00
81.5337524414,2017-06-27 03:22:00
81.481842041,2017-06-27 03:23:00
81.481842041,2017-06-27 03:24:00
81.481842041,2017-06-27 03:25:00
81.4299621582,2017-06-27 03:26:00
81.4299621582,2017-06-27 03:27:00
81.3780517578,2017-06-27 03:28:00
81.3780517578,2017-06-27 03:29:00
81.3521118164,2017-06-27 03:30:00
81.4299621582,2017-06-27 03:31:00
81.3521118164,2017-06-27 03:32:00
81.300201416,2017-06-27 03:33:00
81.300201416,2017-06-27 03:34:00
81.2483215332,2017-06-27 03:35:00
81.2483215332,2017-06-27 03:36:00
81.2483215332,2017-06-27 03:37:00
81.2483215332,2017-06-27 03:38:00
81.14453125,2017-06-27 03:39:00
81.1964111328,2017-06-27 03:40:00
81.1964111328,2017-06-27 03:41:00
81.1964111328,2017-06-27 03:42:00
81.14453125,2017-06-27 03:43:00
81.14453125,2017-06-27 03:44:00
81.14453125,2017-06-27 03:45:00
81.14453125,2017-06-27 03:46:00
81.0926208496,2017-06-27 03:47:00
81.0926208496,2017-06-27 03:48:00
81.0926208496,2017-06-27 03:49:00
81.0926208496,2017-06-27 03:50:00
81.0407409668,2017-06-27 03:51:00
80.9888305664,2017-06-27 03:52:00
80.9888305664,2017-06-27 03:53:00
80.936920166,2017-06-27 03:54:00
80.9888305664,2017-06-27 03:55:00
80.936920166,2017-06-27 03:56:00
80.936920166,2017-06-27 03:57:00
80.936920166,2017-06-27 03:58:00
80.936920166,2017-06-27 03:59:00
80.8850402832,2017-06-27 04:00:00
80.8850402832,2017-06-27 04:01:00
80.8331298828,2017-06-27 04:02:00
80.8331298828,2017-06-27 04:03:00
80.8331298828,2017-06-27 04:04:00
80.8331298828,2017-06-27 04:05:00
80.8331298828,2017-06-27 04:06:00
80.8331298828,2017-06-27 04:07:00
80.78125,2017-06-27 04:08:00
80.729309082,2017-06-27 04:09:00
80.729309082,2017-06-27 04:10:00
80.729309082,2017-06-27 04:11:00
80.6774291992,2017-06-27 04:12:00
80.6255493164,2017-06-27 04:13:00
80.573638916,2017-06-27 04:14:00
80.573638916,2017-06-27 04:15:00
80.573638916,2017-06-27 04:16:00
80.6255493164,2017-06-27 04:17:00
80.573638916,2017-06-27 04:18:00
80.5217590332,2017-06-27 04:19:00
80.5217590332,2017-06-27 04:20:00
80.5217590332,2017-06-27 04:21:00
80.4698486328,2017-06-27 04:22:00
80.41796875,2017-06-27 04:23:00
80.4698486328,2017-06-27 04:24:00
80.41796875,2017-06-27 04:25:00
80.41796875,2017-06-27 04:26:00
80.41796875,2017-06-27 04:27:00
80.3660583496,2017-06-27 04:28:00
80.3660583496,2017-06-27 04:29:00
80.3660583496,2017-06-27 04:30:00
80.3141479492,2017-06-27 04:31:00
80.3141479492,2017-06-27 04:32:00
80.2622680664,2017-06-27 04:33:00
80.2622680664,2017-06-27 04:34:00
80.2622680664,2017-06-27 04:35:00
80.2622680664,2017-06-27 04:36:00
80.2622680664,2017-06-27 04:37:00
80.3141479492,2017-06-27 04:38:00
80.3141479492,2017-06-27 04:39:00
80.210357666,2017-06-27 04:40:00
80.210357666,2017-06-27 04:41:00
80.210357666,2017-06-27 04:42:00
80.210357666,2017-06-27 04:43:00
80.1844177246,2017-06-27 04:44:00
80.1325378418,2017-06-27 04:45:00
80.1325378418,2017-06-27 04:46:00
80.0806274414,2017-06-27 04:47:00
80.0806274414,2017-06-27 04:48:00
80.0806274414,2017-06-27 04:49:00
80.0806274414,2017-06-27 04:50:00
80.0287475586,2017-06-27 04:51:00
80.0287475586,2017-06-27 04:52:00
79.9768371582,2017-06-27 04:53:00
79.9249267578,2017-06-27 04:54:00
79.9768371582,2017-06-27 04:55:00
79.9249267578,2017-06-27 04:56:00
79.9249267578,2017-06-27 04:57:00
79.873046875,2017-06-27 04:58:00
79.9249267578,2017-06-27 04:59:00
79.9249267578,2017-06-27 05:00:00
79.873046875,2017-06-27 05:01:00
79.9249267578,2017-06-27 05:02:00
79.9249267578,2017-06-27 05:03:00
79.873046875,2017-06-27 05:04:00
79.7692565918,2017-06-27 05:05:00
79.873046875,2017-06-27 05:06:00
79.7692565918,2017-06-27 05:07:00
79.7692565918,2017-06-27 05:08:00
79.7692565918,2017-06-27 05:09:00
79.7692565918,2017-06-27 05:10:00
79.7173156738,2017-06-27 05:11:00
79.6135253906,2017-06-27 05:12:00
79.6135253906,2017-06-27 05:13:00
79.7173156738,2017-06-27 05:14:00
79.665435791,2017-06-27 05:15:00
79.665435791,2017-06-27 05:16:00
79.665435791,2017-06-27 05:17:00
79.6135253906,2017-06-27 05:18:00
79.665435791,2017-06-27 05:19:00
79.6135253906,2017-06-27 05:20:00
79.5616455078,2017-06-27 05:21:00
79.6135253906,2017-06-27 05:22:00
79.6135253906,2017-06-27 05:23:00
79.6135253906,2017-06-27 05:24:00
79.6135253906,2017-06-27 05:25:00
79.5616455078,2017-06-27 05:26:00
79.6135253906,2017-06-27 05:27:00
79.4578552246,2017-06-27 05:28:00
79.5616455078,2017-06-27 05:29:00
79.5097351074,2017-06-27 05:30:00
79.5097351074,2017-06-27 05:31:00
79.5616455078,2017-06-27 05:32:00
79.5097351074,2017-06-27 05:33:00
79.5097351074,2017-06-27 05:34:00
79.3540649414,2017-06-27 05:35:00
79.5097351074,2017-06-27 05:36:00
79.5097351074,2017-06-27 05:37:00
79.5097351074,2017-06-27 05:38:00
79.5097351074,2017-06-27 05:39:00
79.5616455078,2017-06-27 05:40:00
79.5097351074,2017-06-27 05:41:00
79.5097351074,2017-06-27 05:42:00
79.5097351074,2017-06-27 05:43:00
79.5097351074,2017-06-27 05:44:00
79.5097351074,2017-06-27 05:45:00
79.5616455078,2017-06-27 05:46:00
79.5616455078,2017-06-27 05:47:00
79.5616455078,2017-06-27 05:48:00
79.5616455078,2017-06-27 05:49:00
79.5097351074,2017-06-27 05:50:00
79.5616455078,2017-06-27 05:51:00
79.5616455078,2017-06-27 05:52:00
79.5097351074,2017-06-27 05:53:00
79.5616455078,2017-06-27 05:54:00
79.5097351074,2017-06-27 05:55:00
79.5616455078,2017-06-27 05:56:00
79.5097351074,2017-06-27 05:57:00
79.6135253906,2017-06-27 05:58:00
79.5097351074,2017-06-27 05:59:00
79.4578552246,2017-06-27 06:00:00
79.4578552246,2017-06-27 06:01:00
79.4578552246,2017-06-27 06:02:00
79.4578552246,2017-06-27 06:03:00
79.4578552246,2017-06-27 06:04:00
79.4578552246,2017-06-27 06:05:00
79.4059448242,2017-06-27 06:06:00
79.4578552246,2017-06-27 06:07:00
79.4578552246,2017-06-27 06:08:00
79.4578552246,2017-06-27 06:09:00
79.4059448242,2017-06-27 06:10:00
79.4059448242,2017-06-27 06:11:00
79.4578552246,2017-06-27 06:12:00
79.4059448242,2017-06-27 06:13:00
79.4059448242,2017-06-27 06:14:00
79.302154541,2017-06-27 06:15:00
79.3540649414,2017-06-27 06:16:00
79.4059448242,2017-06-27 06:17:00
79.302154541,2017-06-27 06:18:00
79.3540649414,2017-06-27 06:19:00
79.3540649414,2017-06-27 06:20:00
79.2502746582,2017-06-27 06:21:00
79.302154541,2017-06-27 06:22:00
79.302154541,2017-06-27 06:23:00
79.302154541,2017-06-27 06:24:00
79.2502746582,2017-06-27 06:25:00
79.1983642578,2017-06-27 06:26:00
79.1983642578,2017-06-27 06:27:00
79.2502746582,2017-06-27 06:28:00
79.146484375,2017-06-27 06:29:00
79.1983642578,2017-06-27 06:30:00
79.0945739746,2017-06-27 06:31:00
79.146484375,2017-06-27 06:32:00
79.0945739746,2017-06-27 06:33:00
79.146484375,2017-06-27 06:34:00
79.0945739746,2017-06-27 06:35:00
79.0426940918,2017-06-27 06:36:00
79.0945739746,2017-06-27 06:37:00
79.0945739746,2017-06-27 06:38:00
79.0945739746,2017-06-27 06:39:00
79.0426940918,2017-06-27 06:40:00
79.0426940918,2017-06-27 06:41:00
79.0167236328,2017-06-27 06:42:00
79.0167236328,2017-06-27 06:43:00
79.0167236328,2017-06-27 06:44:00
79.0426940918,2017-06-27 06:45:00
79.0167236328,2017-06-27 06:46:00
79.0167236328,2017-06-27 06:47:00
78.96484375,2017-06-27 06:48:00
78.8610534668,2017-06-27 06:49:00
78.8610534668,2017-06-27 06:50:00
78.8610534668,2017-06-27 06:51:00
78.9129333496,2017-06-27 06:52:00
78.8610534668,2017-06-27 06:53:00
78.8610534668,2017-06-27 06:54:00
78.8610534668,2017-06-27 06:55:00
78.8091430664,2017-06-27 06:56:00
78.8091430664,2017-06-27 06:57:00
78.8091430664,2017-06-27 06:58:00
78.7053222656,2017-06-27 06:59:00
78.7572631836,2017-06-27 07:00:00
78.7053222656,2017-06-27 07:01:00
78.7572631836,2017-06-27 07:02:00
78.7572631836,2017-06-27 07:03:00
78.6534423828,2017-06-27 07:04:00
78.6015319824,2017-06-27 07:05:00
78.7053222656,2017-06-27 07:06:00
78.6534423828,2017-06-27 07:07:00
78.6534423828,2017-06-27 07:08:00
78.6015319824,2017-06-27 07:09:00
78.6015319824,2017-06-27 07:10:00
78.6015319824,2017-06-27 07:11:00
78.6015319824,2017-06-27 07:12:00
78.6015319824,2017-06-27 07:13:00
78.6015319824,2017-06-27 07:14:00
78.6015319824,2017-06-27 07:15:00
78.6015319824,2017-06-27 07:16:00
78.6015319824,2017-06-27 07:17:00
78.4977416992,2017-06-27 07:18:00
78.4977416992,2017-06-27 07:19:00
78.5496520996,2017-06-27 07:20:00
78.5496520996,2017-06-27 07:21:00
78.4977416992,2017-06-27 07:22:00
78.4458618164,2017-06-27 07:23:00
78.4977416992,2017-06-27 07:24:00
78.4458618164,2017-06-27 07:25:00
78.393951416,2017-06-27 07:26:00
78.4458618164,2017-06-27 07:27:00
78.4458618164,2017-06-27 07:28:00
78.393951416,2017-06-27 07:29:00
78.4458618164,2017-06-27 07:30:00
78.4458618164,2017-06-27 07:31:00
78.4458618164,2017-06-27 07:32:00
78.4458618164,2017-06-27 07:33:00
78.393951416,2017-06-27 07:34:00
78.4458618164,2017-06-27 07:35:00
78.393951416,2017-06-27 07:36:00
78.393951416,2017-06-27 07:37:00
78.3420410156,2017-06-27 07:38:00
78.393951416,2017-06-27 07:39:00
78.3420410156,2017-06-27 07:40:00
78.2901611328,2017-06-27 07:41:00
78.3420410156,2017-06-27 07:42:00
78.2901611328,2017-06-27 07:43:00
78.2901611328,2017-06-27 07:44:00
78.2901611328,2017-06-27 07:45:00
78.2901611328,2017-06-27 07:46:00
78.2382507324,2017-06-27 07:47:00
78.2901611328,2017-06-27 07:48:00
78.2901611328,2017-06-27 07:49:00
78.2901611328,2017-06-27 07:50:00
78.1863708496,2017-06-27 07:51:00
78.1863708496,2017-06-27 07:52:00
78.2382507324,2017-06-27 07:53:00
78.2382507324,2017-06-27 07:54:00
78.2382507324,2017-06-27 07:55:00
78.2382507324,2017-06-27 07:56:00
78.2382507324,2017-06-27 07:57:00
78.2382507324,2017-06-27 07:58:00
78.2382507324,2017-06-27 07:59:00
78.1863708496,2017-06-27 08:00:00
78.2382507324,2017-06-27 08:01:00
78.1863708496,2017-06-27 08:02:00
78.1863708496,2017-06-27 08:03:00
78.1863708496,2017-06-27 08:04:00
78.1863708496,2017-06-27 08:05:00
78.1863708496,2017-06-27 08:06:00
78.1863708496,2017-06-27 08:07:00
78.1344604492,2017-06-27 08:08:00
78.1863708496,2017-06-27 08:09:00
78.1344604492,2017-06-27 08:10:00
78.1344604492,2017-06-27 08:11:00
78.1344604492,2017-06-27 08:12:00
78.0825805664,2017-06-27 08:13:00
78.1863708496,2017-06-27 08:14:00
78.1863708496,2017-06-27 08:15:00
78.1344604492,2017-06-27 08:16:00
78.1344604492,2017-06-27 08:17:00
78.1344604492,2017-06-27 08:18:00
78.1344604492,2017-06-27 08:19:00
78.1344604492,2017-06-27 08:20:00
78.1344604492,2017-06-27 08:21:00
78.0825805664,2017-06-27 08:22:00
78.1344604492,2017-06-27 08:23:00
78.1344604492,2017-06-27 08:24:00
78.0825805664,2017-06-27 08:25:00
78.1344604492,2017-06-27 08:26:00
78.0825805664,2017-06-27 08:27:00
78.1344604492,2017-06-27 08:28:00
78.0825805664,2017-06-27 08:29:00
78.0825805664,2017-06-27 08:30:00
78.0825805664,2017-06-27 08:31:00
78.1344604492,2017-06-27 08:32:00
78.0307006836,2017-06-27 08:33:00
78.0825805664,2017-06-27 08:34:00
78.0825805664,2017-06-27 08:35:00
78.0825805664,2017-06-27 08:36:00
78.0825805664,2017-06-27 08:37:00
78.0825805664,2017-06-27 08:38:00
77.9787902832,2017-06-27 08:39:00
78.0307006836,2017-06-27 08:40:00
78.0825805664,2017-06-27 08:41:00
78.0307006836,2017-06-27 08:42:00
78.0825805664,2017-06-27 08:43:00
78.0825805664,2017-06-27 08:44:00
77.9787902832,2017-06-27 08:45:00
78.0307006836,2017-06-27 08:46:00
78.0307006836,2017-06-27 08:47:00
77.9787902832,2017-06-27 08:48:00
77.9787902832,2017-06-27 08:49:00
77.9787902832,2017-06-27 08:50:00
77.9787902832,2017-06-27 08:51:00
77.9787902832,2017-06-27 08:52:00
77.9787902832,2017-06-27 08:53:00
77.9269104004,2017-06-27 08:54:00
77.9787902832,2017-06-27 08:55:00
77.9269104004,2017-06-27 08:56:00
77.9787902832,2017-06-27 08:57:00
77.9787902832,2017-06-27 08:58:00
77.9787902832,2017-06-27 08:59:00
77.9269104004,2017-06-27 09:00:00
77.875,2017-06-27 09:01:00
77.875,2017-06-27 09:02:00
77.8490600586,2017-06-27 09:03:00
77.8490600586,2017-06-27 09:04:00
77.875,2017-06-27 09:05:00
77.875,2017-06-27 09:06:00
77.875,2017-06-27 09:07:00
77.875,2017-06-27 09:08:00
77.875,2017-06-27 09:09:00
77.875,2017-06-27 09:10:00
77.9269104004,2017-06-27 09:11:00
77.875,2017-06-27 09:12:00
77.875,2017-06-27 09:13:00
77.875,2017-06-27 09:14:00
77.875,2017-06-27 09:15:00
77.7971496582,2017-06-27 09:16:00
77.875,2017-06-27 09:17:00
77.8490600586,2017-06-27 09:18:00
77.875,2017-06-27 09:19:00
77.875,2017-06-27 09:20:00
77.8490600586,2017-06-27 09:21:00
77.875,2017-06-27 09:22:00
77.8620300293,2017-06-27 09:23:00
77.8490600586,2017-06-27 09:24:00
77.875,2017-06-27 09:25:00
77.8490600586,2017-06-27 09:26:00
77.8490600586,2017-06-27 09:27:00
77.8490600586,2017-06-27 09:28:00
77.8490600586,2017-06-27 09:29:00
77.875,2017-06-27 09:30:00
77.875,2017-06-27 09:31:00
77.8490600586,2017-06-27 09:32:00
77.875,2017-06-27 09:33:00
77.8490600586,2017-06-27 09:34:00
77.8490600586,2017-06-27 09:35:00
77.7452697754,2017-06-27 09:36:00
77.7971496582,2017-06-27 09:37:00
77.8490600586,2017-06-27 09:38:00
77.7971496582,2017-06-27 09:39:00
77.7971496582,2017-06-27 09:40:00
77.7971496582,2017-06-27 09:41:00
77.7971496582,2017-06-27 09:42:00
77.7971496582,2017-06-27 09:43:00
77.7971496582,2017-06-27 09:44:00
77.7971496582,2017-06-27 09:45:00
77.7971496582,2017-06-27 09:46:00
77.7971496582,2017-06-27 09:47:00
77.7971496582,2017-06-27 09:48:00
77.7452697754,2017-06-27 09:49:00
77.7971496582,2017-06-27 09:50:00
77.7971496582,2017-06-27 09:51:00
77.7971496582,2017-06-27 09:52:00
77.7452697754,2017-06-27 09:53:00
77.7971496582,2017-06-27 09:54:00
77.7971496582,2017-06-27 09:55:00
77.7452697754,2017-06-27 09:56:00
77.7971496582,2017-06-27 09:57:00
77.7452697754,2017-06-27 09:58:00
77.7452697754,2017-06-27 09:59:00
77.7452697754,2017-06-27 10:00:00
77.7971496582,2017-06-27 10:01:00
77.7452697754,2017-06-27 10:02:00
77.7452697754,2017-06-27 10:03:00
77.7452697754,2017-06-27 10:04:00
77.6414489746,2017-06-27 10:05:00
77.6414489746,2017-06-27 10:06:00
77.6933288574,2017-06-27 10:07:00
77.6933288574,2017-06-27 10:08:00
77.6933288574,2017-06-27 10:09:00
77.7452697754,2017-06-27 10:10:00
77.6933288574,2017-06-27 10:11:00
77.6933288574,2017-06-27 10:12:00
77.6933288574,2017-06-27 10:13:00
77.6933288574,2017-06-27 10:14:00
77.6933288574,2017-06-27 10:15:00
77.6933288574,2017-06-27 10:16:00
77.6933288574,2017-06-27 10:17:00
77.6933288574,2017-06-27 10:18:00
77.6414489746,2017-06-27 10:19:00
77.6414489746,2017-06-27 10:20:00
77.5895385742,2017-06-27 10:21:00
77.5895385742,2017-06-27 10:22:00
77.5376586914,2017-06-27 10:23:00
77.485748291,2017-06-27 10:24:00
77.5895385742,2017-06-27 10:25:00
77.5895385742,2017-06-27 10:26:00
77.5895385742,2017-06-27 10:27:00
77.485748291,2017-06-27 10:28:00
77.5376586914,2017-06-27 10:29:00
77.485748291,2017-06-27 10:30:00
77.5376586914,2017-06-27 10:31:00
77.5117034912,2017-06-27 10:32:00
77.485748291,2017-06-27 10:33:00
77.485748291,2017-06-27 10:34:00
77.4338684082,2017-06-27 10:35:00
77.485748291,2017-06-27 10:36:00
77.4598083496,2017-06-27 10:37:00
77.4338684082,2017-06-27 10:38:00
77.4338684082,2017-06-27 10:39:00
77.4338684082,2017-06-27 10:40:00
77.4338684082,2017-06-27 10:41:00
77.485748291,2017-06-27 10:42:00
77.485748291,2017-06-27 10:43:00
77.4338684082,2017-06-27 10:44:00
77.4338684082,2017-06-27 10:45:00
77.3819580078,2017-06-27 10:46:00
77.3300476074,2017-06-27 10:47:00
77.3300476074,2017-06-27 10:48:00
77.4338684082,2017-06-27 10:49:00
77.3819580078,2017-06-27 10:50:00
77.2781677246,2017-06-27 10:51:00
77.2781677246,2017-06-27 10:52:00
77.1743774414,2017-06-27 10:53:00
77.1743774414,2017-06-27 10:54:00
77.1743774414,2017-06-27 10:55:00
77.122467041,2017-06-27 10:56:00
77.1743774414,2017-06-27 10:57:00
77.122467041,2017-06-27 10:58:00
77.0705871582,2017-06-27 10:59:00
76.9148864746,2017-06-27 11:00:00
76.966796875,2017-06-27 11:01:00
76.966796875,2017-06-27 11:02:00
76.966796875,2017-06-27 11:03:00
76.966796875,2017-06-27 11:04:00
76.9149017334,2017-06-27 11:05:00
76.8630065918,2017-06-27 11:06:00
76.8630065918,2017-06-27 11:07:00
76.8110961914,2017-06-27 11:08:00
76.9148864746,2017-06-27 11:09:00
76.8110961914,2017-06-27 11:10:00
76.8110961914,2017-06-27 11:11:00
76.8110961914,2017-06-27 11:12:00
76.7592163086,2017-06-27 11:13:00
76.7072753906,2017-06-27 11:14:00
76.6813354492,2017-06-27 11:15:00
76.6813354492,2017-06-27 11:16:00
76.6813354492,2017-06-27 11:17:00
76.6294555664,2017-06-27 11:18:00
76.577545166,2017-06-27 11:19:00
76.577545166,2017-06-27 11:20:00
76.577545166,2017-06-27 11:21:00
76.5256652832,2017-06-27 11:22:00
76.4737548828,2017-06-27 11:23:00
76.5256652832,2017-06-27 11:24:00
76.5256652832,2017-06-27 11:25:00
76.6294555664,2017-06-27 11:26:00
76.6813354492,2017-06-27 11:27:00
76.7592163086,2017-06-27 11:28:00
76.7592163086,2017-06-27 11:29:00
76.8630065918,2017-06-27 11:30:00
76.9148864746,2017-06-27 11:31:00
76.966796875,2017-06-27 11:32:00
76.966796875,2017-06-27 11:33:00
77.0186767578,2017-06-27 11:34:00
77.0186767578,2017-06-27 11:35:00
77.0705871582,2017-06-27 11:36:00
77.0705871582,2017-06-27 11:37:00
77.0705871582,2017-06-27 11:38:00
77.0705871582,2017-06-27 11:39:00
77.0705871582,2017-06-27 11:40:00
77.122467041,2017-06-27 11:41:00
77.1743774414,2017-06-27 11:42:00
77.122467041,2017-06-27 11:43:00
77.122467041,2017-06-27 11:44:00
77.122467041,2017-06-27 11:45:00
77.0965270996,2017-06-27 11:46:00
77.0705871582,2017-06-27 11:47:00
77.0705871582,2017-06-27 11:48:00
77.0186767578,2017-06-27 11:49:00
76.966796875,2017-06-27 11:50:00
76.966796875,2017-06-27 11:51:00
76.8630065918,2017-06-27 11:52:00
76.7592163086,2017-06-27 11:53:00
76.7072753906,2017-06-27 11:54:00
76.7072753906,2017-06-27 11:55:00
76.6294555664,2017-06-27 11:56:00
76.5256652832,2017-06-27 11:57:00
76.421875,2017-06-27 11:58:00
76.3699645996,2017-06-27 11:59:00
76.4737548828,2017-06-27 12:00:00
76.2661743164,2017-06-27 12:01:00
76.3180541992,2017-06-27 12:02:00
76.4737548828,2017-06-27 12:03:00
