,Unnamed: 0,tout,s,i,t1,t2,sp0,sp1,sp2,sp3,sp4,sp,m,rh
8056,8056,22.48333333333333,0.0,10247.059048438321,23.183906806352077,23.644175973702673,24.04,24.04,24.04,24.04,24.04,24.04,93.00288917919345,492606.7284664777
8057,8057,22.5,0.0,10247.059048438321,23.18244946215351,23.644035475367133,24.04,24.04,24.04,24.04,24.04,24.04,93.00288917919345,503787.0074081307
8058,8058,22.51666666666667,0.0,10247.059048438321,23.00382570334339,23.63430846417452,23.090000000000003,23.090000000000003,23.090000000000003,23.090000000000003,23.090000000000003,23.090000000000003,107.85105392118544,463902.7285527937
8059,8059,22.53333333333333,0.0,10247.059048438321,23.088510585180305,23.68407921429685,23.09,23.09,23.09,23.09,23.09,23.09,32.65828832482038,177996.29882425643
8060,8060,22.550000000000008,0.0,10247.059048438321,23.089965290810103,23.71946741723032,23.090000000000003,23.090000000000003,23.090000000000003,23.090000000000003,23.090000000000003,23.090000000000003,37.77958957583354,15078.892570720991
8061,8061,22.56666666666667,0.0,10247.059048438321,23.661974391172127,23.70618482514256,24.94,24.94,24.94,24.94,24.94,24.94,118.96369863921477,1114543.3912223554
8062,8062,22.583333333333336,0.0,10247.059048438321,23.559830389898988,23.75663654847386,24.94,24.94,24.94,24.94,24.94,24.94,103.55125909644731,808398.6461540455
8063,8063,22.6,0.0,10247.059048438321,23.400074566061306,23.75533825080716,24.939999999999966,24.939999999999966,24.939999999999966,24.939999999999966,24.939999999999966,24.939999999999966,93.0028891791933,592027.1430935657
8064,8064,22.61666666666667,0.0,10247.059048438321,23.353671282566555,23.7565975905865,24.86,24.86,24.86,24.86,24.86,24.86,93.00288917919345,564175.3406343581
8065,8065,22.633333333333336,0.0,10247.059048438321,23.33851393874674,23.74327850182889,24.86,24.86,24.86,24.86,24.86,24.86,93.00288917919342,567957.0966036108
8066,8066,22.65000000000001,0.0,10247.059048438321,23.33092281646004,23.732105092367767,24.86,24.86,24.86,24.86,24.86,24.86,93.00288917919342,567609.3303551616
8067,8067,22.66666666666667,0.0,10247.059048438321,23.188325718647004,23.75742396689363,23.73,23.73,23.73,23.73,23.73,23.73,107.26580475545587,550312.4194829654
8068,8068,22.68333333333333,0.0,10247.059048438321,23.06825306885954,23.703850901210256,23.73,23.73,23.73,23.73,23.73,23.73,93.00288917919345,592571.7031843419
8069,8069,22.70000000000001,0.0,10247.059048438321,23.081674049432348,23.630718972571607,23.73,23.73,23.73,23.73,23.73,23.73,93.00288917919345,446951.95642014564
8070,8070,22.71666666666667,0.0,10247.059048438321,23.15326967642085,23.62423753638041,24.05000000000002,24.05000000000002,24.05000000000002,24.05000000000002,24.05000000000002,24.05000000000002,93.60928421665173,545523.8775180157
8071,8071,22.73333333333333,0.0,10247.059048438321,23.15317264826827,23.624483668702336,24.05,24.05,24.05,24.05,24.05,24.05,93.00288917919345,468893.14621819963
8072,8072,22.75,0.0,10247.059048438321,23.15680716047069,23.618806585318012,24.05,24.05,24.05,24.05,24.05,24.05,93.00288917919345,518555.6485245581
