,tout,s,i,t1,t2,t3,sp0,sp,m,rh
0,-2.291666666666667,0.0,7252.224314841742,20.553385967483877,21.961296767596448,20.188175524218046,24.000000000000004,24.000000000000004,67.80998018817823,398441.83280651015
1,-1.7833333333333337,0.0,7252.224314841742,20.82064455366244,23.37060569790322,20.822177359848126,24.020000000000003,24.020000000000003,74.94593969636081,409882.3246230283
2,-1.2749999999999997,0.0,7252.224314841742,20.867502114640427,23.311982243324692,21.025769490394303,24.04,24.04,71.62036562807228,404463.3072608448
3,-0.7666666666666668,0.0,7252.224314841742,20.91364152482382,23.328952746085438,21.20743406507577,24.07,24.07,74.4835735615899,409120.03824039514
4,-0.2583333333333331,0.0,7252.224314841742,20.97505128248065,23.461374237743982,21.33380118672919,24.09,24.09,75.3925609044155,410557.646857979
5,0.25,0.0,7252.224314841742,21.029200710414802,23.573394399889693,21.418228584530922,24.11,24.11,75.37300949008294,410530.04715308227
6,0.7583333333333335,0.0,7252.224314841742,21.035619231319856,23.5908051127943,21.451910930770183,24.13,24.13,75.36843079952455,410526.8707260872
7,1.2666666666666664,0.0,7252.224314841742,21.066125028058806,23.640935728839565,21.52018882350778,24.15,24.15,75.39320944388874,410565.90592916886
8,1.7749999999999997,0.0,7252.224314841742,21.084225484853267,23.671484169923836,21.558526696123053,24.17,24.17,75.40595317373533,410588.5906672437
9,2.2833333333333337,0.0,7252.224314841742,21.094875077193215,23.69845452048151,21.580285006055842,24.19,24.19,75.4123293934968,410653.0028773253
10,2.791666666666667,0.0,7252.224314841742,21.10260535773136,23.728426444075925,21.590539762575183,24.22,24.22,75.39587063971844,410607.9151562881
11,3.3,0.0,7252.224314841742,21.107787249678776,23.751021204128033,21.590906988973174,24.24,24.24,75.43075106796633,410651.7611543892
12,3.208333333333333,0.0,7252.224314841742,21.11279050057036,23.76920550142803,21.593959950897695,24.26,24.26,75.43075106796633,410655.9754062061
13,3.1166666666666667,0.0,7252.224314841742,21.11742054130046,23.78412404196731,21.599587787178702,24.28,24.28,75.43075106796633,410655.1060112536
14,3.025,0.0,7252.224314841742,21.1218223235775,23.79874404309965,21.60534150916846,24.3,24.3,75.43075106796633,410653.88942026056
15,2.9333333333333336,0.0,7252.224314841742,21.12603337931285,23.812624147487092,21.6113887666122,24.32,24.32,75.43075106796633,410654.4112242296
16,2.8416666666666663,0.0,7252.224314841742,21.129992613915807,23.826692247595574,21.61789726309457,24.34,24.34,75.43075106796633,410659.0156708633
17,2.75,0.0,7252.224314841742,21.13365404947048,23.839258500303625,21.624326146150594,24.36,24.36,75.43075106796633,410656.00790211005
18,2.658333333333333,0.0,7252.224314841742,21.13716630464402,23.85240278310164,21.630838167653813,24.38,24.38,75.43075106796633,410660.33862849546
19,2.566666666666667,0.0,7252.224314841742,21.14060803545791,23.864988601397073,21.637644942047164,24.4,24.4,75.43075106796633,410659.6448171013
20,2.475,0.0,7252.224314841742,21.14388610585599,23.87733417098064,21.64477102631515,24.42,24.42,75.43075106796633,410660.5571723588
21,2.3833333333333333,0.0,7252.224314841742,21.146987677881672,23.889177924006134,21.651515797457193,24.44,24.44,75.43075106796633,410661.62992624805
22,2.291666666666667,0.0,7252.224314841742,21.151289265958425,23.90154605909599,21.656183269406338,24.46,24.46,75.43075106796633,410595.8124121056
23,2.2,0.0,7252.224314841742,21.15529104698126,23.911893092346848,21.662349372101396,24.48,24.48,75.43075106796633,410623.7145179513
24,2.1083333333333334,0.0,7252.224314841742,21.158070288158928,23.922621360179832,21.677405051875194,24.5,24.5,75.30353891507882,410474.59254903754
25,2.0166666666666666,0.0,7252.224314841742,21.16183805698745,23.9335216005403,21.68540864342608,24.52,24.52,75.43075106796633,410574.09429169184
